"Taxa";"Protein";"Predicted_water_absorption";"Milling_yield";"Mixing energy";"Rmax";"Extensibility"
"1290";"G1103";15.5463310621589;NA;NA;NA;NA;NA
"1291";"G1111";13.9963310621588;NA;NA;NA;NA;NA
"1292";"G1119";14.8213310621589;NA;NA;NA;NA;NA
"1293";"G1127";14.7463310621588;NA;NA;NA;NA;NA
"1294";"G1073";14.2963310621588;NA;NA;NA;NA;NA
"1295";"G1081";14.4213310621588;NA;NA;NA;NA;NA
"1296";"G1089";14.5963310621588;NA;NA;NA;NA;NA
"1297";"G1097";14.4963310621588;NA;NA;NA;NA;NA
"1298";"G1104";14.7213310621589;NA;NA;NA;NA;NA
"1299";"G1112";14.086142925278;NA;NA;NA;NA;NA
"1300";"G1120";14.4463310621589;NA;NA;NA;NA;NA
"1301";"G1128";14.6713310621589;NA;NA;NA;NA;NA
"1302";"G1074";14.6713310621588;NA;NA;NA;NA;NA
"1303";"G1082";15.0713310621588;NA;NA;NA;NA;NA
"1304";"G1090";14.7213310621588;NA;NA;NA;NA;NA
"1305";"G1098";14.1213310621588;NA;NA;NA;NA;NA
"1306";"G1105";14.5213310621588;NA;NA;NA;NA;NA
"1307";"G1113";14.8963310621588;NA;NA;NA;NA;NA
"1308";"G1121";14.3213310621588;NA;NA;NA;NA;NA
"1309";"G1129";15.4213310621588;NA;NA;NA;NA;NA
"1310";"G1130";13.7213310621589;NA;NA;NA;NA;NA
"1311";"G1142";14.6963310621588;NA;NA;NA;NA;NA
"1312";"G1154";14.8213310621588;NA;NA;NA;NA;NA
"1313";"G1166";15.4463310621588;NA;NA;NA;NA;NA
"1314";"G1178";14.6713310621588;NA;NA;NA;NA;NA
"1315";"G1190";13.5713310621589;NA;NA;NA;NA;NA
"1316";"G1201";14.7713310621588;NA;NA;NA;NA;NA
"1317";"G1213";15.5463310621589;NA;NA;NA;NA;NA
"1318";"G1131";14.8213310621588;NA;NA;NA;NA;NA
"1319";"G1143";14.0963310621588;NA;NA;NA;NA;NA
"1320";"G1155";15.0213310621588;NA;NA;NA;NA;NA
"1321";"G1167";14.7213310621588;NA;NA;NA;NA;NA
"1322";"G1179";13.6713310621589;NA;NA;NA;NA;NA
"1323";"G1191";14.4463310621588;NA;NA;NA;NA;NA
"1324";"G1202";14.4963310621588;NA;NA;NA;NA;NA
"1325";"G1214";14.8213310621588;NA;NA;NA;NA;NA
"1326";"G1132";14.4713310621588;NA;NA;NA;NA;NA
"1327";"G1144";15.3963310621588;NA;NA;NA;NA;NA
"1328";"G1156";15.3713310621588;NA;NA;NA;NA;NA
"1329";"G1168";14.4463310621588;NA;NA;NA;NA;NA
"1330";"G1180";14.7963310621588;NA;NA;NA;NA;NA
"1331";"G1192";14.2963310621588;NA;NA;NA;NA;NA
"1332";"G1203";15.0713310621588;NA;NA;NA;NA;NA
"1333";"G1215";13.6213310621588;NA;NA;NA;NA;NA
"1334";"G1133";14.3463310621588;NA;NA;NA;NA;NA
"1335";"G1145";13.8713310621588;NA;NA;NA;NA;NA
"1336";"G1157";14.6963310621588;NA;NA;NA;NA;NA
"1337";"G1169";15.3713310621588;NA;NA;NA;NA;NA
"1338";"G1181";15.9463310621588;NA;NA;NA;NA;NA
"1339";"G1193";15.5213310621588;NA;NA;NA;NA;NA
"1340";"G1204";14.1713310621588;NA;NA;NA;NA;NA
"1341";"G1216";14.3713310621588;NA;NA;NA;NA;NA
"1342";"G1134";14.4713310621588;NA;NA;NA;NA;NA
"1343";"G1146";14.3463310621588;NA;NA;NA;NA;NA
"1344";"G1158";14.2213310621588;NA;NA;NA;NA;NA
"1345";"G1170";14.7713310621588;NA;NA;NA;NA;NA
"1346";"G1182";15.1963310621588;NA;NA;NA;NA;NA
"1347";"G1205";14.2463310621589;NA;NA;NA;NA;NA
"1348";"G1217";15.8713310621588;NA;NA;NA;NA;NA
"1349";"G1135";15.1963310621588;NA;NA;NA;NA;NA
"1350";"G1147";14.3213310621588;NA;NA;NA;NA;NA
"1351";"G1159";15.1963310621588;NA;NA;NA;NA;NA
"1352";"G1171";14.6963310621588;NA;NA;NA;NA;NA
"1353";"G1183";14.7213310621588;NA;NA;NA;NA;NA
"1354";"G1194";13.9463310621588;NA;NA;NA;NA;NA
"1355";"G1206";14.2963310621588;NA;NA;NA;NA;NA
"1356";"G1218";14.9463310621588;NA;NA;NA;NA;NA
"1357";"G1136";14.6213310621588;NA;NA;NA;NA;NA
"1358";"G1148";14.0463310621588;NA;NA;NA;NA;NA
"1359";"G1160";14.3463310621588;NA;NA;NA;NA;NA
"1360";"G1172";14.2963310621588;NA;NA;NA;NA;NA
"1361";"G1184";15.1963310621588;NA;NA;NA;NA;NA
"1362";"G1195";14.6213310621588;NA;NA;NA;NA;NA
"1363";"G1207";15.5463310621588;NA;NA;NA;NA;NA
"1364";"G1219";14.4713310621588;NA;NA;NA;NA;NA
"1365";"G1137";15.1963310621588;NA;NA;NA;NA;NA
"1366";"G1149";14.6963310621589;NA;NA;NA;NA;NA
"1367";"G1161";14.3463310621588;NA;NA;NA;NA;NA
"1368";"G1173";14.2463310621589;NA;NA;NA;NA;NA
"1369";"G1185";13.8713310621588;NA;NA;NA;NA;NA
"1370";"G1196";15.0463310621588;NA;NA;NA;NA;NA
"1371";"G1208";14.7713310621588;NA;NA;NA;NA;NA
"1372";"G1220";14.1963310621588;NA;NA;NA;NA;NA
"1373";"G1138";14.8463310621588;NA;NA;NA;NA;NA
"1374";"G1150";14.8963310621588;NA;NA;NA;NA;NA
"1375";"G1162";14.6963310621588;NA;NA;NA;NA;NA
"1376";"G1174";13.6463310621588;NA;NA;NA;NA;NA
"1377";"G1186";14.5963310621588;NA;NA;NA;NA;NA
"1378";"G1197";14.8963310621588;NA;NA;NA;NA;NA
"1379";"G1209";14.6713310621588;NA;NA;NA;NA;NA
"1380";"G1221";18.1463310621588;NA;NA;NA;NA;NA
"1381";"G1139";14.3213310621588;NA;NA;NA;NA;NA
"1382";"G1151";14.2213310621588;NA;NA;NA;NA;NA
"1383";"G1163";16.0713310621588;NA;NA;NA;NA;NA
"1384";"G1175";14.8213310621588;NA;NA;NA;NA;NA
"1385";"G1187";14.4463310621588;NA;NA;NA;NA;NA
"1386";"G1198";14.2963310621588;NA;NA;NA;NA;NA
"1387";"G1210";14.1463310621588;NA;NA;NA;NA;NA
"1388";"G1222";14.1713310621588;NA;NA;NA;NA;NA
"1389";"G1140";14.2463310621588;NA;NA;NA;NA;NA
"1390";"G1152";15.0963310621588;NA;NA;NA;NA;NA
"1391";"G1164";14.5713310621588;NA;NA;NA;NA;NA
"1392";"G1176";15.8213310621588;NA;NA;NA;NA;NA
"1393";"G1188";13.8963310621588;NA;NA;NA;NA;NA
"1394";"G1199";15.0713310621588;NA;NA;NA;NA;NA
"1395";"G1211";14.8713310621588;NA;NA;NA;NA;NA
"1396";"G1223";14.5213310621588;NA;NA;NA;NA;NA
"1397";"G1141";14.9963310621588;NA;NA;NA;NA;NA
"1398";"G1153";15.8213310621588;NA;NA;NA;NA;NA
"1399";"G1165";14.3463310621588;NA;NA;NA;NA;NA
"1400";"G1177";14.3713310621588;NA;NA;NA;NA;NA
"1401";"G1189";14.4463310621588;NA;NA;NA;NA;NA
"1402";"G1200";14.4713310621588;NA;NA;NA;NA;NA
"1403";"G1212";14.5463310621588;NA;NA;NA;NA;NA
"1404";"G1224";14.3963310621588;NA;NA;NA;NA;NA
"1405";"G1225";16.6963310621588;NA;NA;NA;NA;NA
"1406";"G1228";14.0463310621588;NA;NA;NA;NA;NA
"1407";"G1231";13.8463310621588;NA;NA;NA;NA;NA
"1408";"G1234";14.7713310621588;NA;NA;NA;NA;NA
"1409";"G1237";15.5963310621588;NA;NA;NA;NA;NA
"1410";"G1240";14.3713310621588;NA;NA;NA;NA;NA
"1411";"G1243";14.0713310621588;NA;NA;NA;NA;NA
"1412";"G1245";14.3213310621588;NA;NA;NA;NA;NA
"1413";"G1226";14.4463310621588;NA;NA;NA;NA;NA
"1414";"G1229";15.1963310621588;NA;NA;NA;NA;NA
"1415";"G1232";14.2213310621588;NA;NA;NA;NA;NA
"1416";"G1235";14.3963310621588;NA;NA;NA;NA;NA
"1417";"G1238";14.7713310621588;NA;NA;NA;NA;NA
"1418";"G1241";14.5463310621588;NA;NA;NA;NA;NA
"1419";"G1244";14.8713310621588;NA;NA;NA;NA;NA
"1420";"G1246";14.9463310621588;NA;NA;NA;NA;NA
"1421";"G1227";14.4213310621588;NA;NA;NA;NA;NA
"1422";"G1230";15.0463310621588;NA;NA;NA;NA;NA
"1423";"G1233";14.5963310621588;NA;NA;NA;NA;NA
"1424";"G1236";14.3713310621588;NA;NA;NA;NA;NA
"1425";"G1239";15.2713310621589;NA;NA;NA;NA;NA
"1426";"G1242";14.1463310621588;NA;NA;NA;NA;NA
"1427";"G72";14.0657802791187;66.1547;73.9080930232558;9.265;476.5;16.65
"1428";"G85";14.2352294960786;NA;NA;NA;NA;NA
"1429";"G57";14.3697053083915;NA;NA;NA;NA;NA
"1430";"G61";13.6463782693504;NA;NA;NA;NA;NA
"1431";"G64";14.1233013462735;NA;NA;NA;NA;NA
"1432";"G73";14.4040705770427;NA;NA;NA;NA;NA
"1433";"G65";14.1352294960786;66.8074;75.60875;9.25;334.5;19.3
"1434";"G79";15.5041733844943;69.4182;74.6144825581395;12.295;623.5;17.85
"1435";"G86";14.6713310621588;NA;NA;NA;NA;NA
"1436";"G87";14.3705207354694;NA;NA;NA;NA;NA
"1437";"G90";14.4127346252075;NA;NA;NA;NA;NA
"1438";"G92";14.3226960433715;NA;NA;NA;NA;NA
"1439";"G95";14.5370818725494;62.7386;76.3714141922496;NA;NA;18.7
"1440";"G88";14.9713310621588;NA;NA;NA;NA;NA
"1441";"G1";14.4713486365613;61.001;76.9405765168208;NA;NA;17.95
"1442";"G93";13.3639393644338;62.7386;77.3528127475832;NA;NA;18.4
"1443";"G96";12.8352130479268;NA;NA;NA;NA;NA
"1444";"G89";15.1882797130755;NA;NA;NA;NA;NA
"1445";"G91";14.5963310621588;NA;NA;NA;NA;NA
"1446";"G94";14.5213310621588;NA;NA;NA;NA;NA
"1447";"G97";14.4503041721457;67.13375;74.3741744186047;8.485;346;20.75
"1448";"G99";15.0463310621588;NA;NA;NA;NA;NA
"1449";"G101";14.3692642766499;NA;NA;NA;NA;NA
"1450";"G103";13.6117463236739;NA;NA;NA;NA;NA
"1451";"G100";14.1954925510657;NA;NA;NA;NA;NA
"1452";"G102";13.8222049294739;NA;NA;NA;NA;NA
"1453";"G104";14.1938232800384;NA;NA;NA;NA;NA
"1454";"G98";14.3370818725494;63.3178;77.5875347013653;NA;NA;17.1
